36.47032295606641	37.626272912423474
197.22097759674125	35.735088740180345
435.5101832993889	33.84390456793699
592.4784695955775	31.95272039569386
28.90558626709344	196.48574338085518
199.1121617689846	194.59455920861205
433.6189991271458	194.59455920861205
596.260837940064	194.59455920861205
34.579138783823055	434.77494908350286
201.00334594122774	436.6661332557462
437.4013674716323	434.77494908350286
594.3696537678206	432.88376491125973
21.34084957812047	591.7432353796914
195.32979342449812	589.8520512074483
427.94544661041596	591.7432353796914
600.0432062845505	593.6344195519348
30.79677043933657	833.8148094268256
202.8945301134711	835.7059935990688
433.6189991271458	833.8148094268256
594.3696537678206	837.5971777713121
28.90558626709344	996.4566482397439
197.22097759674125	992.6742798952574
426.0542624381728	988.8919115507709
596.260837940064	994.5654640675007
36.47032295606641	1234.7458539423915
199.1121617689846	1230.963485597905
435.5101832993889	1236.6370381146348
594.3696537678206	1229.0723014256619
30.79677043933657	1397.3876927553097
193.43860925225476	1391.71414023858
433.6189991271458	1389.822956066337
592.4784695955775	1391.71414023858
